start_time,robot_id,action,gps_difference,orientation_difference,lidar_difference,radar_difference,thermometer_difference,cardinality_base_distance,action_successful,memory_similarity
11,12,0,0,0,4.0,4.0,1.0149800000000084,,1,0.9141787439613527
11,8,0,0,0,3.0,3.0,0.1676209999999969,,1,0.928654970760234
11,20,0,0,0,2.0,2.0,0.15264200000000017,,1,0.9266666666666666
11,22,7,0,0,,,0.2716299999999876,6.75,1,0.8923456790123456
11,0,7,0,0,2.0,3.0,0.2384230000000045,2.75,1,0.9057575757575758
11,3,7,0,0,1.0,1.0,0.015250000000008868,2.3,1,0.9499462365591398
11,23,1,0,0,1.0,1.0,2.5445739999999972,,1,0.8763492063492063
11,13,0,1,0,4.0,4.0,0.36940699999999893,,1,0.9083333333333333
11,19,7,1,0,2.0,2.0,0.0006139999999987822,2.5,1,0.8855555555555555
12,0,7,0,0,2.0,2.0,0.009541000000005795,2.75,1,0.9057575757575758
12,28,0,0,0,2.0,2.0,1.076049999999995,,1,0.9586919831223628
12,5,0,0,0,2.0,2.0,0.10918000000000916,,1,0.8788888888888888
12,8,2,0,0,2.0,2.0,0.44439599999999757,,1,0.9295093795093795
12,20,3,0,0,1.0,1.0,0.9104949999999974,,1,0.9207936507936508
12,12,0,0,0,3.0,3.0,0.31056599999999435,,1,0.9141787439613527
12,23,0,0,0,5.0,5.0,0.3535260000000022,,1,0.8568253968253968
12,2,7,1,0,3.0,3.0,0.23379999999998802,32.0,1,0.8122222222222222
12,14,7,0,0,1.0,1.0,0.06277000000000044,28.0,1,0.9281159420289855
12,18,7,0,0,,,0.7459899999999919,2.1818181818181817,1,0.9449425287356322
12,24,0,0,0,3.0,3.0,0.25835999999999615,,1,0.8979166666666667
12,11,7,0,0,3.0,3.0,0.14639499999999828,4.0,1,0.7993589743589743
12,19,7,0,0,2.0,2.0,0.3135260000000102,2.5,1,0.9046296296296297
12,13,0,1,0,3.0,3.0,0.1742299999999979,,1,0.9020138888888889
12,10,7,1,0,5.0,5.0,0.22117000000000075,0.14285714285714285,1,0.8115151515151515
12,27,7,1,0,4.0,4.0,0.020014000000003307,42.0,1,0.7658974358974359
12,9,7,1,0,6.0,6.0,0.20546999999999116,3.0,1,0.8905555555555555
12,7,3,0,0,1.0,1.0,0.07926300000000097,,1,0.9415079365079365
12,29,0,1,0,4.0,5.0,0.7051059999999865,,0,0.8517632850241545
12,21,7,0,0,,7.0,0.19285599999999192,11.666666666666666,1,0.9347222222222222
12,25,2,1,0,1.0,1.0,0.19289000000000556,,1,0.869288681204569
12,1,0,0,0,2.0,2.0,0.09601000000000681,,1,0.9336111111111112
12,3,7,1,0,1.0,1.0,0.09810500000000388,2.3,1,0.9165770609318996
12,22,7,2,0,,,1.1111859999999893,6.75,1,0.9058024691358024
12,15,7,0,0,1.0,1.0,0.34328299999999956,1.7777777777777777,1,0.7711111111111111
12,26,0,0,0,2.0,2.0,0.19404600000000016,,1,0.8801932367149758
12,17,0,0,0,,6.0,0.23198000000000718,,1,0.9296709816612729
12,6,7,0,0,7.0,7.0,0.05905800000000028,1.8571428571428572,1,0.8902923976608187
12,16,7,0,0,3.0,3.0,0.12469099999999855,0.625,1,0.8955555555555555
12,4,0,0,0,,7.0,0.8342800000000068,,1,0.9118518518518518
13,14,7,0,0,1.0,1.0,0.19695600000000013,28.0,1,0.9281159420289855
13,24,3,0,0,2.0,2.0,0.29632999999999754,,1,0.8911111111111111
13,4,0,0,0,6.0,6.0,0.6688000000000045,,1,0.9179059829059829
13,23,0,1,0,4.0,4.0,0.8630350000000107,,1,0.8472222222222222
13,9,7,2,0,6.0,6.0,0.43178500000000497,3.0,1,0.8580087390761548
13,29,2,0,0,2.0,2.0,0.34632799999999975,,1,0.8632394366197184
13,13,0,0,0,3.0,3.0,0.8652679999999968,,1,0.9388888888888889
13,20,0,0,0,4.0,4.0,1.0424249999999944,,1,0.9222222222222222
13,5,2,1,0,1.0,1.0,0.13101999999999236,,1,0.8407622739018088
13,0,7,0,0,2.0,2.0,0.12360000000000326,2.75,1,0.9057575757575758
13,26,3,2,0,1.0,1.0,0.3119599999999991,,1,0.8710606060606061
13,21,7,0,1,,7.0,0.04264600000000485,11.666666666666666,1,0.9347222222222222
13,18,7,0,0,,,0.836829999999992,2.1818181818181817,1,0.9449425287356322
13,1,3,1,0,1.0,1.0,0.6195000000000022,,1,0.8844444444444445
13,27,7,0,0,4.0,4.0,0.027315999999999008,42.0,1,0.8439316239316239
13,19,7,1,0,2.0,2.0,0.5513340000000113,2.5,1,0.8855555555555555
13,22,7,3,0,,,1.573053999999999,6.75,1,0.9058024691358024
13,10,7,1,0,5.0,5.0,0.18138999999999328,0.14285714285714285,1,0.8115151515151515
13,2,7,1,0,2.0,2.0,0.3645299999999878,32.0,1,0.8411111111111111
13,25,0,0,0,,,1.9520100000000014,,1,0.8886786786786787
13,17,0,0,0,3.0,3.0,1.41892,,1,0.9387878787878788
13,16,7,1,0,3.0,3.0,0.1664829999999995,0.625,1,0.8955555555555555
13,8,2,0,0,6.0,6.0,0.26612200000000286,,1,0.93875
13,3,7,0,0,1.0,1.0,0.14785999999999433,2.3,1,0.9165770609318996
13,7,0,0,0,8.0,9.0,0.5353349999999999,,1,0.9481481481481482
13,15,7,1,0,1.0,1.0,0.18229699999999838,1.7777777777777777,1,0.7711111111111111
13,11,7,1,0,3.0,3.0,0.09084500000000162,4.0,1,0.7993589743589743
13,12,0,1,0,2.0,2.0,0.40801799999999844,,1,0.8985748792270531
13,28,3,1,0,1.0,1.0,0.01956599999999753,,1,0.9380379746835443
13,6,7,0,0,7.0,7.0,0.2337309999999988,1.8571428571428572,1,0.8902923976608187
14,17,0,0,0,2.0,3.0,0.7549589999999995,,1,0.9429131652661065
14,11,7,1,0,3.0,3.0,0.1409050000000036,4.0,1,0.7324786324786325
14,26,3,0,0,1.0,1.0,0.08036999999998784,,1,0.8654545454545455
14,20,0,0,0,3.0,3.0,0.24431399999999925,,1,0.9222222222222222
14,2,7,0,0,3.0,3.0,0.28504599999999414,32.0,1,0.87
14,18,7,0,0,,,1.9846339999999998,2.1818181818181817,1,0.9449425287356322
14,1,0,1,0,2.0,2.0,0.363900000000001,,1,0.8432905982905983
14,22,7,3,0,,,4.041730000000001,6.75,1,0.9068563685636857
14,29,0,2,0,4.0,4.0,2.4187340000000006,,1,0.85
14,25,0,0,0,7.0,7.0,0.4526050000000055,,1,0.8976138433515483
14,10,7,2,0,5.0,4.0,0.06828999999999041,0.14285714285714285,1,0.7801010101010101
14,13,0,0,0,2.0,2.0,0.24532500000000823,,1,0.9399673202614379
14,24,0,0,0,2.0,2.0,0.5636100000000042,,1,0.9068563685636857
14,28,0,1,0,2.0,2.0,0.01477599999999768,,1,0.9173839662447257
14,4,0,0,0,5.0,5.0,0.8403500000000008,,1,0.9220071684587814
14,9,7,0,0,6.0,6.0,0.36222000000000776,3.0,1,0.8827028714107366
14,27,7,1,0,4.0,4.0,0.22071599999999592,42.0,1,0.8439316239316239
14,12,4,0,0,1.0,1.0,0.4470139999999958,,0,0.8985748792270531
14,16,7,0,0,3.0,3.0,0.11470299999999867,0.625,1,0.9086111111111111
14,7,0,0,0,,7.0,1.2559949999999986,,1,0.9513409961685824
14,8,0,1,0,6.0,6.0,0.14452199999999493,,1,0.9219047619047619
14,15,7,0,0,1.0,1.0,0.23017299999999352,1.7777777777777777,1,0.7520370370370371
14,21,7,0,0,,7.0,0.7716240000000028,11.666666666666666,1,0.9347222222222222
14,6,7,2,0,7.0,7.0,0.08972599999999886,1.8571428571428572,1,0.838015873015873
14,23,0,1,0,4.0,3.0,0.31220000000000425,,1,0.8355082742316785
14,19,7,0,0,2.0,2.0,0.1545500000000004,2.5,1,0.9046296296296297
14,0,7,1,0,2.0,2.0,0.366028,2.75,1,0.8931699346405229
14,14,7,1,0,1.0,1.0,0.18429499999999877,28.0,1,0.8813620071684588
14,5,0,0,0,7.0,7.0,0.49077599999999677,,1,0.8471317829457364
14,3,7,1,0,1.0,1.0,0.10085399999999822,2.3,1,0.9165770609318996
15,1,3,0,0,1.0,1.0,0.35208000000000084,,1,0.8907729468599034
15,16,7,0,0,3.0,3.0,0.3218040000000002,0.625,1,0.9086111111111111
15,9,7,0,0,7.0,7.0,0.09053000000000111,3.0,1,0.8827028714107366
15,21,7,0,0,,7.0,3.2798640000000034,11.666666666666666,1,0.9347222222222222
15,26,2,0,0,1.0,1.0,0.38122999999998797,,1,0.8766452991452991
15,24,3,1,0,1.0,1.0,0.03141499999999908,,1,0.8802439024390244
15,29,0,1,0,3.0,3.0,0.513536000000002,,1,0.8338888888888889
15,12,2,1,0,1.0,1.0,0.2481599999999986,,1,0.8985748792270531
15,4,0,0,0,4.0,3.0,0.921449999999993,,1,0.9251709401709401
15,22,7,1,0,,,1.9844400000000064,6.75,1,0.8947255689424364
15,17,0,0,0,2.0,2.0,0.4222649999999959,,1,0.941596675415573
15,19,7,1,0,2.0,2.0,0.44998999999999967,2.5,1,0.8664814814814815
15,20,0,0,0,2.0,2.0,0.2169240000000059,,1,0.9222222222222222
15,11,7,0,0,3.0,3.0,0.08641099999999824,4.0,1,0.8127350427350427
15,18,7,0,0,,,1.5690700000000106,2.1818181818181817,1,0.9449425287356322
15,27,7,1,0,4.0,4.0,0.22676099999999622,42.0,1,0.8439316239316239
15,3,7,0,0,1.0,1.0,0.19833500000000015,2.3,1,0.9165770609318996
15,5,0,2,0,6.0,6.0,0.05627199999999988,,1,0.8298275862068966
15,25,0,0,0,,6.0,1.0695300000000003,,1,0.9038083121289228
15,13,2,0,0,1.0,1.0,0.11965899999999863,,1,0.9308730158730159
15,7,0,0,0,6.0,6.0,0.38592299999999824,,1,0.9544444444444444
15,14,7,0,0,1.0,1.0,0.35367000000000104,28.0,1,0.9288172043010753
15,10,7,0,0,5.0,5.0,0.3668740000000099,0.14285714285714285,1,0.8743434343434343
15,28,2,0,0,1.0,1.0,0.3817599999999999,,1,0.9311533052039381
15,23,0,1,0,2.0,2.0,0.19536999999999694,,1,0.8144444444444445
15,6,7,0,0,7.0,7.0,0.051347999999997285,1.8571428571428572,1,0.8878571428571429
15,0,7,0,0,2.0,2.0,0.22792800000000568,2.75,1,0.9236928104575164
15,15,7,0,0,1.0,1.0,0.013309000000006677,1.7777777777777777,1,0.7520370370370371
15,8,0,0,0,5.0,5.0,0.05979899999999816,,1,0.9189141414141414
15,2,7,0,0,3.0,3.0,0.31098599999999976,32.0,1,0.8988888888888888
16,27,7,0,0,4.0,4.0,0.537074000000004,42.0,1,0.8439316239316239
16,18,7,0,0,,,0.9355860000000007,2.1818181818181817,1,0.9449425287356322
16,23,3,1,0,1.0,1.0,0.055261999999999034,,1,0.8085714285714285
16,6,7,1,0,7.0,7.0,0.695532,1.8571428571428572,1,0.9003174603174603
16,4,0,0,0,3.0,3.0,0.04229999999999734,,1,0.9302718676122932
16,2,7,1,0,3.0,3.0,0.2745299999999986,32.0,1,0.8122222222222222
16,0,7,0,0,2.0,1.0,0.4471849999999975,2.75,1,0.9236928104575164
16,15,7,0,0,1.0,0.0,0.03197299999999359,1.7777777777777777,1,0.7711111111111111
16,5,0,0,0,5.0,5.0,0.580449999999999,,1,0.8333146067415731
16,3,7,1,0,1.0,1.0,0.004420000000010305,2.3,1,0.9165770609318996
16,10,7,1,0,5.0,5.0,0.1798249999999939,0.14285714285714285,1,0.8272222222222223
16,11,7,0,0,3.0,3.0,0.1767150000000015,4.0,1,0.7993589743589743
16,21,7,0,0,,7.0,0.9146489999999972,11.666666666666666,1,0.9347222222222222
16,12,0,0,0,6.0,6.0,0.3742560000000026,,1,0.9122522522522523
16,7,0,0,0,5.0,5.0,1.6156799999999976,,1,0.9571310116086236
16,22,7,2,0,,,3.956559999999996,6.75,1,0.9088888888888889
16,29,0,1,0,2.0,2.0,0.6066549999999999,,1,0.8237734487734487
16,20,3,0,0,1.0,1.0,0.13770999999999844,,1,0.9166666666666666
16,16,7,1,0,3.0,3.0,0.06894300000000442,0.625,1,0.8433333333333333
16,17,0,1,0,2.0,2.0,0.06365999999999872,,1,0.9125530110262935
16,19,7,0,0,2.0,2.0,0.23597999999999786,2.5,1,0.9046296296296297
16,25,0,1,0,5.0,5.0,0.2538459999999958,,1,0.8871739130434783
16,28,2,1,0,2.0,1.0,0.11853999999999587,,1,0.9242686357243319
16,1,0,0,0,2.0,2.0,0.05897000000000219,,1,0.9076190476190477
16,24,0,0,0,6.0,6.0,0.05051999999999879,,1,0.9034313725490196
16,8,0,1,0,4.0,4.0,0.632359000000001,,1,0.9143470790378007
16,14,7,0,0,2.0,1.0,0.0654000000000039,28.0,1,0.9228853046594983
16,26,0,0,0,7.0,7.0,0.462916000000007,,1,0.882008547008547
16,9,7,0,0,6.0,7.0,0.31602000000000885,3.0,1,0.888876404494382
16,13,2,0,0,1.0,1.0,0.2933879999999931,,1,0.9387878787878788
17,20,0,0,0,6.0,6.0,0.2540660000000088,,1,0.9277777777777778
17,19,7,0,0,2.0,2.0,0.28866000000000724,2.5,1,0.9237037037037037
17,2,7,2,0,3.0,3.0,0.4370100000000008,32.0,1,0.7805847953216375
17,23,2,0,0,1.0,1.0,0.16955899999999957,,1,0.810188679245283
17,13,0,1,0,,,0.17627000000000237,,1,0.9387878787878788
17,1,2,3,0,1.0,1.0,0.6514899999999955,,1,0.9076190476190477
17,4,0,1,0,2.0,2.0,0.4612430000000032,,1,0.9220685579196217
17,29,2,1,0,1.0,1.0,0.04431999999999903,,1,0.8278832630098453
17,9,7,0,0,7.0,6.0,0.10956000000000188,3.0,1,0.888876404494382
17,16,7,0,0,3.0,3.0,0.13308299999999917,0.625,1,0.8694444444444445
17,27,7,1,0,3.0,4.0,0.7436059999999998,42.0,1,0.7658974358974359
17,6,7,0,0,7.0,7.0,0.41104800000000097,1.8571428571428572,1,0.9127777777777778
17,22,7,3,0,,,1.2523000000000053,6.75,1,0.9088888888888889
17,25,0,0,0,4.0,4.0,0.09939400000000376,,1,0.9119157088122605
17,28,0,1,0,10.0,10.0,0.11739699999999686,,1,0.9068563685636857
17,17,1,0,0,1.0,1.0,0.03238799999999742,,1,0.9110632818248712
17,7,0,0,0,4.0,4.0,0.5807649999999995,,1,0.958983451536643
17,14,7,0,0,1.0,1.0,0.2593969999999999,28.0,1,0.9228853046594983
17,5,0,1,0,4.0,4.0,0.04185000000000372,,1,0.8202898550724638
17,8,0,0,0,3.0,3.0,0.29583000000000936,,1,0.9302777777777778
17,26,0,0,0,6.0,6.0,0.27624600000000044,,1,0.8840041928721174
17,24,0,0,0,5.0,5.0,0.18411999999999296,,1,0.9044573643410853
17,15,7,0,0,1.0,1.0,0.10215700000000538,1.7777777777777777,1,0.7711111111111111
17,0,7,1,0,2.0,2.0,0.4679559999999938,2.75,1,0.8931699346405229
17,18,7,0,0,,,2.2412259999999975,2.1818181818181817,1,0.9449425287356322
17,3,7,0,0,1.0,1.0,0.02932999999998742,2.3,1,0.9165770609318996
17,11,7,0,0,3.0,3.0,0.4705890000000039,4.0,1,0.7993589743589743
17,12,0,0,0,5.0,5.0,0.10779999999999745,,1,0.9183333333333333
17,21,7,0,0,,7.0,3.428365999999997,11.666666666666666,1,0.9347222222222222
17,10,7,0,0,5.0,5.0,0.014719999999996958,0.14285714285714285,1,0.8586363636363636
18,21,7,1,0,,7.0,2.865086000000005,11.666666666666666,1,0.9086111111111111
18,25,0,0,0,3.0,3.0,0.06949000000000183,,1,0.9134534534534534
18,7,0,1,0,3.0,2.0,0.3443979999999982,,1,0.9331231231231232
18,27,7,1,0,4.0,4.0,0.5019259999999974,42.0,1,0.6878632478632478
18,9,7,0,0,7.0,7.0,0.5093999999999994,3.0,1,0.8827028714107366
18,11,7,1,0,3.0,4.0,0.2624349999999964,4.0,1,0.7726068376068376
18,15,7,1,0,1.0,1.0,0.17869599999999508,1.7777777777777777,1,0.7711111111111111
18,5,0,0,0,3.0,3.0,0.08144599999999969,,1,0.8548148148148148
18,13,0,0,0,,,0.2081850000000003,,1,0.9336868686868687
18,3,7,1,0,1.0,1.0,0.02424500000000762,2.3,1,0.9165770609318996
18,22,7,2,0,,,0.859170000000006,6.75,1,0.9088888888888889
18,8,0,0,0,2.0,2.0,0.04769499999999738,,1,0.917716615698267
18,18,7,0,0,,,0.8002859999999998,2.1818181818181817,1,0.9449425287356322
18,1,0,0,0,,,0.6391139999999922,,1,0.9153174603174603
18,14,7,0,0,0.0,1.0,0.10837300000000027,28.0,1,0.9110215053763441
18,19,7,2,0,2.0,2.0,0.25462000000000273,2.5,1,0.8664814814814815
18,16,7,0,0,3.0,3.0,0.09156300000000073,0.625,1,0.8694444444444445
18,23,2,0,0,1.0,2.0,0.05269300000000143,,1,0.8470964360587002
18,26,0,2,0,5.0,6.0,0.3023939999999996,,1,0.8629140461215933
18,17,0,0,0,2.0,2.0,0.348275000000001,,0,0.9154093567251462
18,4,3,2,0,1.0,1.0,0.08303100000000185,,1,0.9220685579196217
18,28,0,0,0,9.0,9.0,0.00190000000000623,,1,0.9227450980392157
18,10,7,1,0,5.0,5.0,0.035240000000001714,0.14285714285714285,1,0.7801010101010101
18,6,7,1,0,7.0,7.0,0.5160920000000004,1.8571428571428572,1,0.8629365079365079
18,24,0,0,0,4.0,4.0,0.019569000000004166,,1,0.9369731800766283
18,2,7,1,0,3.0,3.0,0.494205000000008,32.0,1,0.8080116959064327
18,0,7,1,0,2.0,2.0,0.1262969999999939,2.75,1,0.910952380952381
18,20,0,1,0,5.0,5.0,0.3036460000000005,,1,0.9222222222222222
18,12,0,0,0,4.0,4.0,0.04485599999999579,,1,0.9088888888888889
18,29,0,1,0,4.0,4.0,0.09278000000000475,,1,0.810919540229885
19,1,0,3,0,,,0.06658200000000392,,1,0.8787134502923977
19,3,7,0,0,1.0,1.0,0.023995999999996798,2.3,1,0.9165770609318996
19,20,0,0,0,4.0,4.0,0.2474200000000053,,1,0.9222222222222222
19,10,7,0,0,5.0,5.0,0.16488999999999976,0.14285714285714285,1,0.8586363636363636
19,5,0,2,0,2.0,2.0,0.06372000000000355,,1,0.8218640955004591
19,29,3,0,0,3.0,3.0,2.590119999999999,,1,0.8676436781609196
19,15,7,0,0,1.0,1.0,0.3012040000000056,1.7777777777777777,1,0.7711111111111111
19,0,7,0,0,2.0,2.0,0.3918480000000031,2.75,1,0.9257936507936508
19,16,7,0,0,3.0,2.0,0.06823800000000091,0.625,1,0.8694444444444445
19,25,0,1,0,2.0,3.0,0.37718000000000984,,1,0.8990785907859078
19,27,7,0,0,4.0,4.0,0.23349600000000237,42.0,1,0.8049145299145299
19,9,7,0,0,7.0,7.0,0.5460100000000097,3.0,1,0.888876404494382
19,8,3,0,0,1.0,1.0,0.36533400000000427,,1,0.9146626984126984
19,4,0,0,0,3.0,3.0,0.4718440000000008,,1,0.9184663536776213
19,11,7,1,0,3.0,3.0,0.15571500000000071,4.0,1,0.7258333333333333
19,18,7,0,0,,,0.38508600000000115,2.1818181818181817,1,0.9449425287356322
19,23,0,0,0,9.0,8.0,0.08724199999999982,,1,0.8406410256410257
19,13,0,2,0,5.0,5.0,0.2520600000000002,,1,0.9291591591591591
19,24,0,1,0,3.0,3.0,0.3280120000000011,,1,0.8991570881226054
19,12,0,0,0,3.0,3.0,0.06262399999999957,,1,0.9189141414141414
19,28,0,0,0,,,1.2460140000000024,,1,0.9243678160919541
19,14,7,0,0,1.0,1.0,0.09859600000000057,28.0,1,0.9347491039426523
19,6,7,0,0,7.0,7.0,0.3304720000000003,1.8571428571428572,1,0.8878571428571429
19,7,0,0,0,2.0,2.0,0.23197899999999905,,1,0.9541176470588235
19,19,7,1,0,2.0,2.0,0.02181999999999107,2.5,1,0.8474074074074074
19,21,7,1,0,,7.0,1.1210459999999927,11.666666666666666,1,0.9046464646464646
19,17,0,0,0,2.0,2.0,0.37366700000000463,,1,0.9235294117647059
19,26,0,1,0,4.0,4.0,0.06843199999999783,,1,0.8583183183183183
19,22,7,3,0,,,0.701989999999995,6.75,1,0.9108268733850129
19,2,7,1,0,3.0,3.0,0.2539600000000064,32.0,1,0.8354385964912281
20,16,7,1,0,3.0,3.0,0.4949370000000002,0.625,1,0.8302777777777778
20,29,2,1,0,1.0,1.0,1.9741499999999945,,1,0.8531323877068558
20,28,0,0,0,7.0,7.0,0.8164020000000001,,1,0.9213492063492064
20,15,7,1,0,1.0,1.0,0.1348729999999989,1.7777777777777777,1,0.7520370370370371
20,4,0,0,0,2.0,2.0,0.2523700000000133,,1,0.9234722222222222
20,12,0,0,0,2.0,2.0,0.7510499999999922,,1,0.9152991452991452
20,13,0,0,0,,,0.9320360000000001,,1,0.9281073446327683
20,9,7,2,0,7.0,7.0,0.3284840000000031,3.0,1,0.8668986568986569
20,7,3,2,0,1.0,1.0,0.5624099999999999,,1,0.9177140835102618
20,20,0,1,0,3.0,2.0,0.09568000000000154,,1,0.9063971397139714
20,17,3,1,0,1.0,1.0,0.00911699999999982,,1,0.9092473118279569
20,18,7,1,0,,,0.5468449999999905,2.1818181818181817,1,0.9111111111111111
20,2,7,0,0,3.0,3.0,0.30862999999999374,32.0,1,0.9040058479532164
20,24,0,0,0,2.0,2.0,0.2477070000000019,,1,0.9117624521072797
20,6,7,1,0,7.0,7.0,0.08819899999999592,1.8571428571428572,1,0.9003174603174603
20,1,0,0,0,,,0.9136960000000016,,1,0.9078848728246318
20,22,7,1,0,,,0.17316999999999894,6.75,1,0.9054597701149425
20,0,7,0,0,2.0,2.0,0.49912599999999685,2.75,1,0.9257936507936508
20,8,0,0,0,,,0.2743300000000062,,1,0.9153343166175024
20,5,3,0,0,1.0,1.0,0.024770000000003733,,1,0.8562379702537183
20,26,0,1,0,3.0,3.0,0.13013999999999726,,1,0.8551282051282052
20,23,0,0,0,7.0,7.0,0.0921859999999981,,0,0.8567615176151762
20,3,7,0,0,1.0,1.0,0.4317700000000002,2.3,1,0.9165770609318996
20,25,3,0,0,1.0,1.0,0.1329200000000057,,1,0.9125816993464052
20,14,7,0,0,1.0,1.0,0.2995170000000016,28.0,1,0.9347491039426523
20,11,7,0,0,3.0,3.0,0.027095000000002756,4.0,1,0.765
20,10,7,0,0,5.0,5.0,0.05865000000000009,0.14285714285714285,1,0.8586363636363636
20,27,7,0,0,4.0,4.0,0.21990900000000124,42.0,1,0.8049145299145299
20,19,7,0,0,3.0,2.0,0.06672000000000367,2.5,1,0.8855555555555555
20,21,7,0,0,,7.0,0.4615259999999921,11.666666666666666,1,0.9523232323232323
21,9,7,1,0,7.0,7.0,0.06879499999999439,3.0,1,0.8547985347985347
21,4,3,0,0,1.0,1.0,0.01721200000000067,,1,0.9124353120243531
21,24,2,0,0,1.0,1.0,0.21501399999999649,,1,0.9135705368289638
21,0,7,0,0,2.0,2.0,0.11648899999999429,2.75,1,0.9257936507936508
21,11,7,1,0,3.0,3.0,0.29385499999999354,4.0,1,0.7127777777777777
21,16,7,0,0,3.0,3.0,0.038271999999999196,0.625,1,0.8694444444444445
21,10,7,0,0,5.0,5.0,0.042259999999998854,0.14285714285714285,1,0.8586363636363636
21,21,7,1,0,,7.0,0.7196509999999989,11.666666666666666,1,0.8768676122931442
21,3,7,0,0,1.0,1.0,0.09026000000000067,2.3,1,0.9165770609318996
21,8,0,0,0,3.0,3.0,0.2526900000000012,,1,0.9197222222222222
21,27,7,1,0,4.0,4.0,0.0829700000000031,42.0,1,0.8439316239316239
21,26,0,1,0,2.0,2.0,0.07463300000000217,,1,0.8472528433945756
21,7,0,2,0,,,0.7630599999999959,,1,0.9279132791327913
21,18,7,0,0,,,0.9296000000000078,2.1818181818181817,1,0.9466666666666667
21,23,2,1,0,1.0,1.0,0.3636539999999968,,1,0.8428997289972899
21,29,3,1,0,3.0,3.0,0.32407999999999504,,1,0.8189569160997733
21,1,0,1,0,,,0.25914000000000215,,1,0.9031990231990232
21,5,0,1,0,5.0,5.0,0.22601500000000385,,1,0.836031746031746
21,22,7,0,0,,,2.31792999999999,6.75,1,0.9180651340996169
21,13,0,0,0,,,1.0329140000000052,,0,0.928611111111111
21,28,0,1,0,6.0,6.0,0.2913899999999927,,1,0.9152991452991452
21,15,7,1,0,1.0,1.0,0.21084900000000317,1.7777777777777777,1,0.7520370370370371
21,6,7,0,0,7.0,7.0,0.8206670000000003,1.8571428571428572,1,0.9127777777777778
21,17,0,0,0,3.0,3.0,0.2040059999999997,,1,0.9168100358422939
21,2,7,0,0,3.0,3.0,0.0602400000000074,32.0,1,0.917719298245614
21,14,7,0,0,1.0,1.0,0.3043830000000014,28.0,1,0.9288172043010753
21,25,0,0,0,4.0,4.0,0.44934699999999594,,1,0.9099741602067184
21,20,0,0,0,2.0,2.0,3.115169999999992,,1,0.922915291529153
21,19,7,0,0,2.0,2.0,0.13497599999999466,2.5,1,0.8855555555555555
21,12,2,0,0,1.0,1.0,0.01659999999999684,,1,0.9169534050179211
22,7,0,1,0,,,0.010660000000001446,,1,0.9207046070460705
22,9,7,1,0,7.0,7.0,0.09111000000000047,3.0,1,0.8531323877068558
22,11,7,0,0,3.0,3.0,0.3410350000000051,4.0,1,0.765
22,4,0,0,0,,,0.5110640000000011,,1,0.9213213213213213
22,20,1,2,0,1.0,1.0,1.6888100000000037,,1,0.9034615384615384
22,1,0,0,0,,,0.08416599999999974,,1,0.9152991452991452
22,29,2,1,0,1.0,1.0,3.183800000000005,,1,0.8055555555555556
22,16,7,0,0,3.0,3.0,0.45129099999999767,0.625,1,0.8694444444444445
22,17,0,0,0,2.0,2.0,0.17808600000000752,,1,0.9168100358422939
22,26,3,0,0,1.0,1.0,0.19338000000000477,,1,0.8652230971128609
22,23,0,1,0,7.0,7.0,0.17826800000000276,,1,0.8059349593495935
22,3,7,1,0,1.0,1.0,0.3786399999999901,2.3,1,0.9165770609318996
22,6,7,0,0,8.0,6.0,0.4165799999999962,1.8571428571428572,1,0.9127777777777778
22,5,0,1,0,4.0,4.0,0.013239999999996144,,1,0.8338928856914469
22,27,7,0,0,5.0,5.0,0.028394000000005803,42.0,1,0.8439316239316239
22,10,7,1,0,5.0,5.0,0.40047000000001276,0.14285714285714285,1,0.842929292929293
22,0,7,0,0,2.0,1.0,0.25994199999999523,2.75,1,0.9257936507936508
22,22,7,2,0,,,1.6581999999999937,6.75,1,0.9054597701149425
22,8,0,0,0,,,0.4228790000000018,,1,0.9330729166666667
22,2,7,0,0,3.0,3.0,0.4668700000000001,32.0,1,0.917719298245614
22,19,7,0,0,2.0,3.0,0.22516000000000247,2.5,1,0.8855555555555555
22,15,7,0,0,1.0,2.0,0.3424220000000062,1.7777777777777777,1,0.7520370370370371
22,24,2,0,0,3.0,2.0,0.17831999999999937,,1,0.9394993894993895
22,12,0,0,0,3.0,3.0,0.32242000000000814,,1,0.9215151515151515
22,25,0,0,0,3.0,3.0,0.1342999999999961,,1,0.9129298572315332
22,13,3,1,0,1.0,1.0,1.4652499999999975,,1,0.9185489220563847
22,28,3,1,0,1.0,1.0,0.011665000000000703,,1,0.8971489621489621
22,14,7,2,0,1.0,1.0,0.4754879999999986,28.0,1,0.900130023640662
22,18,7,0,0,,,1.742440000000002,2.1818181818181817,1,0.9466666666666667
22,21,7,0,0,,7.0,2.863800999999995,11.666666666666666,1,0.9216430260047281
23,9,7,0,0,7.0,6.0,0.10706999999999312,3.0,1,0.8942553191489362
23,22,7,1,0,,,0.6535000000000082,6.75,1,0.9054597701149425
23,15,7,1,0,1.0,1.0,0.05169300000000021,1.7777777777777777,1,0.7711111111111111
23,11,7,0,0,3.0,3.0,0.1157050000000055,4.0,1,0.7258333333333333
23,14,7,0,0,1.0,1.0,0.49201300000000003,28.0,1,0.9353782505910165
23,3,7,1,0,1.0,2.0,0.35840500000000475,2.3,1,0.9165770609318996
23,29,2,0,0,3.0,3.0,0.26586399999999344,,1,0.8388888888888889
